Time,opAmp.v_in.v,opAmp.limiter.u,vOut.v
0.0001083,0,0,0
0.0001084,0,0,0
0.0001085,0,0,0
0.0001086,0,0,0
0.0001087,0,0,0
0.0001088,0,0,0
0.0001089,0,0,0
0.000109,0,0,0
0.0001091,0,0,0
0.0001092,0,0,0
0.0001093,0,0,0
0.0001094,0,0,0
0.0001095,0,0,0
0.0001096,0,0,0
0.0001097,0,0,0
0.0001098,0,0,0
0.0001099,0,0,0
0.00011,0,0,0
0.0001101,0,0,0
0.0001102,0,0,0
0.0001103,0,0,0
0.0001104,0,0,0
0.0001105,0,0,0
0.0001106,0,0,0
0.0001107,0,0,0
0.0001108,0,0,0
0.0001109,0,0,0
0.000111,0,0,0
0.0001111,0,0,0
0.0001112,0,0,0
0.0001113,0,0,0
0.0001114,0,0,0
0.0001115,0,0,0
0.0001116,0,0,0
0.0001117,0,0,0
0.0001118,0,0,0
0.0001119,0,0,0
0.000112,0,0,0
0.0001121,0,0,0
0.0001122,0,0,0
0.0001123,0,0,0
0.0001124,0,0,0
0.0001125,0,0,0
0.0001126,0,0,0
0.0001127,0,0,0
0.0001128,0,0,0
0.0001129,0,0,0
0.000113,0,0,0
0.0001131,0,0,0
0.0001132,0,0,0
0.0001133,0,0,0
0.0001134,0,0,0
0.0001135,0,0,0
0.0001136,0,0,0
0.0001137,0,0,0
0.0001138,0,0,0
0.0001139,0,0,0
0.000114,0,0,0
0.0001141,0,0,0
0.0001142,0,0,0
0.0001143,0,0,0
0.0001144,0,0,0
0.0001145,0,0,0
0.0001146,0,0,0
0.0001147,0,0,0
0.0001148,0,0,0
0.0001149,0,0,0
0.000115,0,0,0
0.0001151,0,0,0
0.0001152,0,0,0
0.0001153,0,0,0
0.0001154,0,0,0
0.0001155,0,0,0
0.0001156,0,0,0
0.0001157,0,0,0
0.0001158,0,0,0
0.0001159,0,0,0
0.000116,0,0,0
0.0001161,0,0,0
0.0001162,0,0,0
0.0001163,0,0,0
0.0001164,0,0,0
0.0001165,0,0,0
0.0001166,0,0,0
0.0001167,0,0,0
0.0001168,0,0,0
0.0001169,0,0,0
0.000117,0,0,0
0.0001171,0,0,0
0.0001172,0,0,0
0.0001173,0,0,0
0.0001174,0,0,0
0.0001175,0,0,0
0.0001176,0,0,0
0.0001177,0,0,0
0.0001178,0,0,0
0.0001179,0,0,0
0.000118,0,0,0
0.0001181,0,0,0
0.0001182,0,0,0
0.0001183,0,0,0
0.0001184,0,0,0
0.0001185,0,0,0
0.0001186,0,0,0
0.0001187,0,0,0
0.0001188,0,0,0
0.0001189,0,0,0
0.000119,0,0,0
0.0001191,0,0,0
0.0001192,0,0,0
0.0001193,0,0,0
0.0001194,0,0,0
0.0001195,0,0,0
0.0001196,0,0,0
0.0001197,0,0,0
0.0001198,0,0,0
0.0001199,0,0,0
0.00012,0,0,0
0.0001201,0,0,0
0.0001202,0,0,0
0.0001203,0,0,0
0.0001204,0,0,0
0.0001205,0,0,0
0.0001206,0,0,0
0.0001207,0,0,0
0.0001208,0,0,0
0.0001209,0,0,0
0.000121,0,0,0
0.0001211,0,0,0
0.0001212,0,0,0
0.0001213,0,0,0
0.0001214,0,0,0
0.0001215,0,0,0
0.0001216,0,0,0
0.0001217,0,0,0
0.0001218,0,0,0
0.0001219,0,0,0
0.000122,0,0,0
0.0001221,0,0,0
0.0001222,0,0,0
0.0001223,0,0,0
0.0001224,0,0,0
0.0001225,0,0,0
0.0001226,0,0,0
0.0001227,0,0,0
0.0001228,0,0,0
0.0001229,0,0,0
0.000123,0,0,0
0.0001231,0,0,0
0.0001232,0,0,0
0.0001233,0,0,0
0.0001234,0,0,0
0.0001235,0,0,0
0.0001236,0,0,0
0.0001237,0,0,0
0.0001238,0,0,0
0.0001239,0,0,0
0.000124,0,0,0
0.0001241,0,0,0
0.0001242,0,0,0
0.0001243,0,0,0
0.0001244,0,0,0
0.0001245,0,0,0
0.0001246,0,0,0
0.0001247,0,0,0
0.0001248,0,0,0
0.0001249,0,0,0
0.000125,0,0,0
0.0001251,0,0,0
0.0001252,0,0,0
0.0001253,0,0,0
0.0001254,0,0,0
0.0001255,0,0,0
0.0001256,0,0,0
0.0001257,0,0,0
0.0001258,0,0,0
0.0001259,0,0,0
0.000126,0,0,0
0.0001261,0,0,0
0.0001262,0,0,0
0.0001263,0,0,0
0.0001264,0,0,0
0.0001265,0,0,0
0.0001266,0,0,0
0.0001267,0,0,0
0.0001268,0,0,0
0.0001269,0,0,0
0.000127,0,0,0
0.0001271,0,0,0
0.0001272,0,0,0
0.0001273,0,0,0
0.0001274,0,0,0
0.0001275,0,0,0
0.0001276,0,0,0
0.0001277,0,0,0
0.0001278,0,0,0
0.0001279,0,0,0
0.000128,0,0,0
0.0001281,0,0,0
0.0001282,0,0,0
0.0001283,0,0,0
0.0001284,0,0,0
0.0001285,0,0,0
0.0001286,0,0,0
0.0001287,0,0,0
0.0001288,0,0,0
0.0001289,0,0,0
0.000129,0,0,0
0.0001291,0,0,0
0.0001292,0,0,0
0.0001293,0,0,0
0.0001294,0,0,0
0.0001295,0,0,0
0.0001296,0,0,0
0.0001297,0,0,0
0.0001298,0,0,0
0.0001299,0,0,0
0.00013,0,0,0
0.0001301,0,0,0
0.0001302,0,0,0
0.0001303,0,0,0
0.0001304,0,0,0
0.0001305,0,0,0
0.0001306,0,0,0
0.0001307,0,0,0
0.0001308,0,0,0
0.0001309,0,0,0
0.000131,0,0,0
0.0001311,0,0,0
0.0001312,0,0,0
0.0001313,0,0,0
0.0001314,0,0,0
0.0001315,0,0,0
0.0001316,0,0,0
0.0001317,0,0,0
0.0001318,0,0,0
0.0001319,0,0,0
0.000132,0,0,0
0.0001321,0,0,0
0.0001322,0,0,0
0.0001323,0,0,0
0.0001324,0,0,0
0.0001325,0,0,0
0.0001326,0,0,0
0.0001327,0,0,0
0.0001328,0,0,0
0.0001329,0,0,0
0.000133,0,0,0
0.0001331,0,0,0
0.0001332,0,0,0
0.0001333,0,0,0
0.0001334,0,0,0
0.0001335,0,0,0
0.0001336,0,0,0
0.0001337,0,0,0
0.0001338,0,0,0
0.0001339,0,0,0
0.000134,0,0,0
0.0001341,0,0,0
0.0001342,0,0,0
0.0001343,0,0,0
0.0001344,0,0,0
0.0001345,0,0,0
0.0001346,0,0,0
0.0001347,0,0,0
0.0001348,0,0,0
0.0001349,0,0,0
0.000135,0,0,0
0.0001351,0,0,0
0.0001352,0,0,0
0.0001353,0,0,0
0.0001354,0,0,0
0.0001355,0,0,0
0.0001356,0,0,0
0.0001357,0,0,0
0.0001358,0,0,0
0.0001359,0,0,0
0.000136,0,0,0
0.0001361,0,0,0
0.0001362,0,0,0
0.0001363,0,0,0
0.0001364,0,0,0
0.0001365,0,0,0
0.0001366,0,0,0
0.0001367,0,0,0
0.0001368,0,0,0
0.0001369,0,0,0
0.000137,0,0,0
0.0001371,0,0,0
0.0001372,0,0,0
0.0001373,0,0,0
0.0001374,0,0,0
0.0001375,0,0,0
0.0001376,0,0,0
0.0001377,0,0,0
0.0001378,0,0,0
0.0001379,0,0,0
0.000138,0,0,0
0.0001381,0,0,0
0.0001382,0,0,0
0.0001383,0,0,0
0.0001384,0,0,0
0.0001385,0,0,0
0.0001386,0,0,0
0.0001387,0,0,0
0.0001388,0,0,0
0.0001389,0,0,0
0.000139,0,0,0
0.0001391,0,0,0
0.0001392,0,0,0
0.0001393,0,0,0
0.0001394,0,0,0
0.0001395,0,0,0
0.0001396,0,0,0
0.0001397,0,0,0
0.0001398,0,0,0
0.0001399,0,0,0
0.00014,0,0,0
0.0001401,0,0,0
0.0001402,0,0,0
0.0001403,0,0,0
0.0001404,0,0,0
0.0001405,0,0,0
0.0001406,0,0,0
0.0001407,0,0,0
0.0001408,0,0,0
0.0001409,0,0,0
0.000141,0,0,0
0.0001411,0,0,0
0.0001412,0,0,0
0.0001413,0,0,0
0.0001414,0,0,0
0.0001415,0,0,0
0.0001416,0,0,0
0.0001417,0,0,0
0.0001418,0,0,0
0.0001419,0,0,0
0.000142,0,0,0
0.0001421,0,0,0
0.0001422,0,0,0
0.0001423,0,0,0
0.0001424,0,0,0
0.0001425,0,0,0
0.0001426,0,0,0
0.0001427,0,0,0
0.0001428,0,0,0
0.0001429,0,0,0
0.000143,0,0,0
0.0001431,0,0,0
0.0001432,0,0,0
0.0001433,0,0,0
0.0001434,0,0,0
0.0001435,0,0,0
0.0001436,0,0,0
0.0001437,0,0,0
0.0001438,0,0,0
0.0001439,0,0,0
0.000144,0,0,0
0.0001441,0,0,0
0.0001442,0,0,0
0.0001443,0,0,0
0.0001444,0,0,0
0.0001445,0,0,0
0.0001446,0,0,0
0.0001447,0,0,0
0.0001448,0,0,0
0.0001449,0,0,0
0.000145,0,0,0
0.0001451,0,0,0
0.0001452,0,0,0
0.0001453,0,0,0
0.0001454,0,0,0
0.0001455,0,0,0
0.0001456,0,0,0
0.0001457,0,0,0
0.0001458,0,0,0
0.0001459,0,0,0
0.000146,0,0,0
0.0001461,0,0,0
0.0001462,0,0,0
0.0001463,0,0,0
0.0001464,0,0,0
0.0001465,0,0,0
0.0001466,0,0,0
0.0001467,0,0,0
0.0001468,0,0,0
0.0001469,0,0,0
0.000147,0,0,0
0.0001471,0,0,0
0.0001472,0,0,0
0.0001473,0,0,0
0.0001474,0,0,0
0.0001475,0,0,0
0.0001476,0,0,0
0.0001477,0,0,0
0.0001478,0,0,0
0.0001479,0,0,0
0.000148,0,0,0
0.0001481,0,0,0
0.0001482,0,0,0
0.0001483,0,0,0
0.0001484,0,0,0
0.0001485,0,0,0
0.0001486,0,0,0
0.0001487,0,0,0
0.0001488,0,0,0
0.0001489,0,0,0
0.000149,0,0,0
0.0001491,0,0,0
0.0001492,0,0,0
0.0001493,0,0,0
0.0001494,0,0,0
0.0001495,0,0,0
0.0001496,0,0,0
0.0001497,0,0,0
0.0001498,0,0,0
0.0001499,0,0,0
0.00015,0,0,0
0.0001501,0,0,0
0.0001502,0,0,0
0.0001503,0,0,0
0.0001504,0,0,0
0.0001505,0,0,0
0.0001506,0,0,0
0.0001507,0,0,0
0.0001508,0,0,0
0.0001509,0,0,0
0.000151,0,0,0
0.0001511,0,0,0
0.0001512,0,0,0
0.0001513,0,0,0
0.0001514,0,0,0
0.0001515,0,0,0
0.0001516,0,0,0
0.0001517,0,0,0
0.0001518,0,0,0
0.0001519,0,0,0
0.000152,0,0,0
0.0001521,0,0,0
0.0001522,0,0,0
0.0001523,0,0,0
0.0001524,0,0,0
0.0001525,0,0,0
0.0001526,0,0,0
0.0001527,0,0,0
0.0001528,0,0,0
0.0001529,0,0,0
0.000153,0,0,0
0.0001531,0,0,0
0.0001532,0,0,0
0.0001533,0,0,0
0.0001534,0,0,0
0.0001535,0,0,0
0.0001536,0,0,0
0.0001537,0,0,0
0.0001538,0,0,0
0.0001539,0,0,0
0.000154,0,0,0
0.0001541,0,0,0
0.0001542,0,0,0
0.0001543,0,0,0
0.0001544,0,0,0
0.0001545,0,0,0
0.0001546,0,0,0
0.0001547,0,0,0
0.0001548,0,0,0
0.0001549,0,0,0
0.000155,0,0,0
0.0001551,0,0,0
0.0001552,0,0,0
0.0001553,0,0,0
0.0001554,0,0,0
0.0001555,0,0,0
0.0001556,0,0,0
0.0001557,0,0,0
0.0001558,0,0,0
0.0001559,0,0,0
0.000156,0,0,0
0.0001561,0,0,0
0.0001562,0,0,0
0.0001563,0,0,0
0.0001564,0,0,0
0.0001565,0,0,0
0.0001566,0,0,0
0.0001567,0,0,0
0.0001568,0,0,0
0.0001569,0,0,0
0.000157,0,0,0
0.0001571,0,0,0
0.0001572,0,0,0
0.0001573,0,0,0
0.0001574,0,0,0
0.0001575,0,0,0
0.0001576,0,0,0
0.0001577,0,0,0
0.0001578,0,0,0
0.0001579,0,0,0
0.000158,0,0,0
0.0001581,0,0,0
0.0001582,0,0,0
0.0001583,0,0,0
0.0001584,0,0,0
0.0001585,0,0,0
0.0001586,0,0,0
0.0001587,0,0,0
0.0001588,0,0,0
0.0001589,0,0,0
0.000159,0,0,0
0.0001591,0,0,0
0.0001592,0,0,0
0.0001593,0,0,0
0.0001594,0,0,0
0.0001595,0,0,0
0.0001596,0,0,0
0.0001597,0,0,0
0.0001598,0,0,0
0.0001599,0,0,0
0.00016,0,0,0
0.0001601,0,0,0
0.0001602,0,0,0
0.0001603,0,0,0
0.0001604,0,0,0
0.0001605,0,0,0
0.0001606,0,0,0
0.0001607,0,0,0
0.0001608,0,0,0
0.0001609,0,0,0
0.000161,0,0,0
0.0001611,0,0,0
0.0001612,0,0,0
0.0001613,0,0,0
0.0001614,0,0,0
0.0001615,0,0,0
0.0001616,0,0,0
0.0001617,0,0,0
0.0001618,0,0,0
0.0001619,0,0,0
0.000162,0,0,0
0.0001621,0,0,0
0.0001622,0,0,0
0.0001623,0,0,0
0.0001624,0,0,0
0.0001625,0,0,0
0.0001626,0,0,0
0.0001627,0,0,0
0.0001628,0,0,0
0.0001629,0,0,0
0.000163,0,0,0
0.0001631,0,0,0
0.0001632,0,0,0
0.0001633,0,0,0
0.0001634,0,0,0
0.0001635,0,0,0
0.0001636,0,0,0
0.0001637,0,0,0
0.0001638,0,0,0
0.0001639,0,0,0
0.000164,0,0,0
0.0001641,0,0,0
0.0001642,0,0,0
0.0001643,0,0,0
0.0001644,0,0,0
0.0001645,0,0,0
0.0001646,0,0,0
0.0001647,0,0,0
0.0001648,0,0,0
0.0001649,0,0,0
0.000165,0,0,0
0.0001651,0,0,0
0.0001652,0,0,0
0.0001653,0,0,0
0.0001654,0,0,0
0.0001655,0,0,0
0.0001656,0,0,0
0.0001657,0,0,0
0.0001658,0,0,0
0.0001659,0,0,0
0.000166,0,0,0
0.0001661,0,0,0
0.0001662,0,0,0
0.0001663,0,0,0
0.0001664,0,0,0
0.0001665,0,0,0
0.0001666,0,0,0
0.0001667,0,0,0
0.0001668,0,0,0
0.0001669,0,0,0
0.000167,0,0,0
0.0001671,0,0,0
0.0001672,0,0,0
0.0001673,0,0,0
0.0001674,0,0,0
0.0001675,0,0,0
0.0001676,0,0,0
0.0001677,0,0,0
0.0001678,0,0,0
0.0001679,0,0,0
0.000168,0,0,0
0.0001681,0,0,0
0.0001682,0,0,0
0.0001683,0,0,0
0.0001684,0,0,0
0.0001685,0,0,0
0.0001686,0,0,0
0.0001687,0,0,0
0.0001688,0,0,0
0.0001689,0,0,0
0.000169,0,0,0
0.0001691,0,0,0
0.0001692,0,0,0
0.0001693,0,0,0
0.0001694,0,0,0
0.0001695,0,0,0
0.0001696,0,0,0
0.0001697,0,0,0
0.0001698,0,0,0
0.0001699,0,0,0
0.00017,0,0,0
0.0001701,0,0,0
0.0001702,0,0,0
0.0001703,0,0,0
0.0001704,0,0,0
0.0001705,0,0,0
0.0001706,0,0,0
0.0001707,0,0,0
0.0001708,0,0,0
0.0001709,0,0,0
0.000171,0,0,0
0.0001711,0,0,0
0.0001712,0,0,0
0.0001713,0,0,0
0.0001714,0,0,0
0.0001715,0,0,0
0.0001716,0,0,0
0.0001717,0,0,0
0.0001718,0,0,0
0.0001719,0,0,0
0.000172,0,0,0
0.0001721,0,0,0
0.0001722,0,0,0
0.0001723,0,0,0
0.0001724,0,0,0
0.0001725,0,0,0
0.0001726,0,0,0
0.0001727,0,0,0
0.0001728,0,0,0
0.0001729,0,0,0
0.000173,0,0,0
0.0001731,0,0,0
0.0001732,0,0,0
0.0001733,0,0,0
0.0001734,0,0,0
0.0001735,0,0,0
0.0001736,0,0,0
0.0001737,0,0,0
0.0001738,0,0,0
0.0001739,0,0,0
0.000174,0,0,0
0.0001741,0,0,0
0.0001742,0,0,0
0.0001743,0,0,0
0.0001744,0,0,0
0.0001745,0,0,0
0.0001746,0,0,0
0.0001747,0,0,0
0.0001748,0,0,0
0.0001749,0,0,0
0.000175,0,0,0
0.0001751,0,0,0
0.0001752,0,0,0
0.0001753,0,0,0
0.0001754,0,0,0
0.0001755,0,0,0
0.0001756,0,0,0
0.0001757,0,0,0
0.0001758,0,0,0
0.0001759,0,0,0
0.000176,0,0,0
0.0001761,0,0,0
0.0001762,0,0,0
0.0001763,0,0,0
0.0001764,0,0,0
0.0001765,0,0,0
0.0001766,0,0,0
0.0001767,0,0,0
0.0001768,0,0,0
0.0001769,0,0,0
0.000177,0,0,0
0.0001771,0,0,0
0.0001772,0,0,0
0.0001773,0,0,0
0.0001774,0,0,0
0.0001775,0,0,0
0.0001776,0,0,0
0.0001777,0,0,0
0.0001778,0,0,0
0.0001779,0,0,0
0.000178,0,0,0
0.0001781,0,0,0
0.0001782,0,0,0
0.0001783,0,0,0
0.0001784,0,0,0
0.0001785,0,0,0
0.0001786,0,0,0
0.0001787,0,0,0
0.0001788,0,0,0
0.0001789,0,0,0
0.000179,0,0,0
0.0001791,0,0,0
0.0001792,0,0,0
0.0001793,0,0,0
0.0001794,0,0,0
0.0001795,0,0,0
0.0001796,0,0,0
0.0001797,0,0,0
0.0001798,0,0,0
0.0001799,0,0,0
0.00018,0,0,0
0.0001801,0,0,0
0.0001802,0,0,0
0.0001803,0,0,0
0.0001804,0,0,0
0.0001805,0,0,0
0.0001806,0,0,0
0.0001807,0,0,0
0.0001808,0,0,0
0.0001809,0,0,0
0.000181,0,0,0
0.0001811,0,0,0
0.0001812,0,0,0
0.0001813,0,0,0
0.0001814,0,0,0
0.0001815,0,0,0
0.0001816,0,0,0
0.0001817,0,0,0
0.0001818,0,0,0
0.0001819,0,0,0
0.000182,0,0,0
0.0001821,0,0,0
0.0001822,0,0,0
0.0001823,0,0,0
0.0001824,0,0,0
0.0001825,0,0,0
0.0001826,0,0,0
0.0001827,0,0,0
0.0001828,0,0,0
0.0001829,0,0,0
0.000183,0,0,0
0.0001831,0,0,0
0.0001832,0,0,0
0.0001833,0,0,0
0.0001834,0,0,0
0.0001835,0,0,0
0.0001836,0,0,0
0.0001837,0,0,0
0.0001838,0,0,0
0.0001839,0,0,0
0.000184,0,0,0
0.0001841,0,0,0
0.0001842,0,0,0
0.0001843,0,0,0
0.0001844,0,0,0
0.0001845,0,0,0
0.0001846,0,0,0
0.0001847,0,0,0
0.0001848,0,0,0
0.0001849,0,0,0
0.000185,0,0,0
0.0001851,0,0,0
0.0001852,0,0,0
0.0001853,0,0,0
0.0001854,0,0,0
0.0001855,0,0,0
0.0001856,0,0,0
0.0001857,0,0,0
0.0001858,0,0,0
0.0001859,0,0,0
0.000186,0,0,0
0.0001861,0,0,0
0.0001862,0,0,0
0.0001863,0,0,0
0.0001864,0,0,0
0.0001865,0,0,0
0.0001866,0,0,0
0.0001867,0,0,0
0.0001868,0,0,0
0.0001869,0,0,0
0.000187,0,0,0
0.0001871,0,0,0
0.0001872,0,0,0
0.0001873,0,0,0
0.0001874,0,0,0
0.0001875,0,0,0
0.0001876,0,0,0
0.0001877,0,0,0
0.0001878,0,0,0
0.0001879,0,0,0
0.000188,0,0,0
0.0001881,0,0,0
0.0001882,0,0,0
0.0001883,0,0,0
0.0001884,0,0,0
0.0001885,0,0,0
0.0001886,0,0,0
0.0001887,0,0,0
0.0001888,0,0,0
0.0001889,0,0,0
0.000189,0,0,0
0.0001891,0,0,0
0.0001892,0,0,0
0.0001893,0,0,0
0.0001894,0,0,0
0.0001895,0,0,0
0.0001896,0,0,0
0.0001897,0,0,0
0.0001898,0,0,0
0.0001899,0,0,0
0.00019,0,0,0
0.0001901,0,0,0
0.0001902,0,0,0
0.0001903,0,0,0
0.0001904,0,0,0
0.0001905,0,0,0
0.0001906,0,0,0
0.0001907,0,0,0
0.0001908,0,0,0
0.0001909,0,0,0
0.000191,0,0,0
0.0001911,0,0,0
0.0001912,0,0,0
0.0001913,0,0,0
0.0001914,0,0,0
0.0001915,0,0,0
0.0001916,0,0,0
0.0001917,0,0,0
0.0001918,0,0,0
0.0001919,0,0,0
0.000192,0,0,0
0.0001921,0,0,0
0.0001922,0,0,0
0.0001923,0,0,0
0.0001924,0,0,0
0.0001925,0,0,0
0.0001926,0,0,0
0.0001927,0,0,0
0.0001928,0,0,0
0.0001929,0,0,0
0.000193,0,0,0
0.0001931,0,0,0
0.0001932,0,0,0
0.0001933,0,0,0
0.0001934,0,0,0
0.0001935,0,0,0
0.0001936,0,0,0
0.0001937,0,0,0
0.0001938,0,0,0
0.0001939,0,0,0
0.000194,0,0,0
0.0001941,0,0,0
0.0001942,0,0,0
0.0001943,0,0,0
0.0001944,0,0,0
0.0001945,0,0,0
0.0001946,0,0,0
0.0001947,0,0,0
0.0001948,0,0,0
0.0001949,0,0,0
0.000195,0,0,0
0.0001951,0,0,0
0.0001952,0,0,0
0.0001953,0,0,0
0.0001954,0,0,0
0.0001955,0,0,0
0.0001956,0,0,0
0.0001957,0,0,0
0.0001958,0,0,0
0.0001959,0,0,0
0.000196,0,0,0
0.0001961,0,0,0
0.0001962,0,0,0
0.0001963,0,0,0
0.0001964,0,0,0
0.0001965,0,0,0
0.0001966,0,0,0
0.0001967,0,0,0
0.0001968,0,0,0
0.0001969,0,0,0
0.000197,0,0,0
0.0001971,0,0,0
0.0001972,0,0,0
0.0001973,0,0,0
0.0001974,0,0,0
0.0001975,0,0,0
0.0001976,0,0,0
0.0001977,0,0,0
0.0001978,0,0,0
0.0001979,0,0,0
0.000198,0,0,0
0.0001981,0,0,0
0.0001982,0,0,0
0.0001983,0,0,0
0.0001984,0,0,0
0.0001985,0,0,0
0.0001986,0,0,0
0.0001987,0,0,0
0.0001988,0,0,0
0.0001989,0,0,0
0.000199,0,0,0
0.0001991,0,0,0
0.0001992,0,0,0
0.0001993,0,0,0
0.0001994,0,0,0
0.0001995,0,0,0
0.0001996,0,0,0
0.0001997,0,0,0
0.0001998,0,0,0
0.0001999,0,0,0
0.0002,0,0,0
0.0002001,0,0,0
0.0002002,0,0,0
0.0002003,0,0,0
0.0002004,0,0,0
0.0002005,0,0,0
0.0002006,0,0,0
0.0002007,0,0,0
0.0002008,0,0,0
0.0002009,0,0,0
0.000201,0,0,0
0.0002011,0,0,0
0.0002012,0,0,0
0.0002013,0,0,0
0.0002014,0,0,0
0.0002015,0,0,0
0.0002016,0,0,0
0.0002017,0,0,0
0.0002018,0,0,0
0.0002019,0,0,0
0.000202,0,0,0
0.0002021,0,0,0
0.0002022,0,0,0
0.0002023,0,0,0
0.0002024,0,0,0
0.0002025,0,0,0
0.0002026,0,0,0
0.0002027,0,0,0
0.0002028,0,0,0
0.0002029,0,0,0
0.000203,0,0,0
0.0002031,0,0,0
0.0002032,0,0,0
0.0002033,0,0,0
0.0002034,0,0,0
0.0002035,0,0,0
0.0002036,0,0,0
0.0002037,0,0,0
0.0002038,0,0,0
0.0002039,0,0,0
0.000204,0,0,0
0.0002041,0,0,0
0.0002042,0,0,0
0.0002043,0,0,0
0.0002044,0,0,0
0.0002045,0,0,0
0.0002046,0,0,0
0.0002047,0,0,0
0.0002048,0,0,0
0.0002049,0,0,0
0.000205,0,0,0
0.0002051,0,0,0
0.0002052,0,0,0
0.0002053,0,0,0
0.0002054,0,0,0
0.0002055,0,0,0
0.0002056,0,0,0
0.0002057,0,0,0
0.0002058,0,0,0
0.0002059,0,0,0
0.000206,0,0,0
0.0002061,0,0,0
0.0002062,0,0,0
0.0002063,0,0,0
0.0002064,0,0,0
0.0002065,0,0,0
0.0002066,0,0,0
0.0002067,0,0,0
0.0002068,0,0,0
0.0002069,0,0,0
0.000207,0,0,0
0.0002071,0,0,0
0.0002072,0,0,0
0.0002073,0,0,0
0.0002074,0,0,0
0.0002075,0,0,0
0.0002076,0,0,0
0.0002077,0,0,0
0.0002078,0,0,0
0.0002079,0,0,0
0.000208,0,0,0
0.0002081,0,0,0
0.0002082,0,0,0
0.0002083,0,0,0
0.0002084,0,0,0
0.0002085,0,0,0
0.0002086,0,0,0
0.0002087,0,0,0
0.0002088,0,0,0
0.0002089,0,0,0
0.000209,0,0,0
0.0002091,0,0,0
0.0002092,0,0,0
0.0002093,0,0,0
0.0002094,0,0,0
0.0002095,0,0,0
0.0002096,0,0,0
0.0002097,0,0,0
0.0002098,0,0,0
0.0002099,0,0,0
0.00021,0,0,0
0.0002101,0,0,0
0.0002102,0,0,0
0.0002103,0,0,0
0.0002104,0,0,0
0.0002105,0,0,0
0.0002106,0,0,0
0.0002107,0,0,0
0.0002108,0,0,0
0.0002109,0,0,0
0.000211,0,0,0
0.0002111,0,0,0
0.0002112,0,0,0
0.0002113,0,0,0
0.0002114,0,0,0
0.0002115,0,0,0
0.0002116,0,0,0
0.0002117,0,0,0
0.0002118,0,0,0
0.0002119,0,0,0
0.000212,0,0,0
0.0002121,0,0,0
0.0002122,0,0,0
0.0002123,0,0,0
0.0002124,0,0,0
0.0002125,0,0,0
0.0002126,0,0,0
0.0002127,0,0,0
0.0002128,0,0,0
0.0002129,0,0,0
0.000213,0,0,0
0.0002131,0,0,0
0.0002132,0,0,0
0.0002133,0,0,0
0.0002134,0,0,0
0.0002135,0,0,0
0.0002136,0,0,0
0.0002137,0,0,0
0.0002138,0,0,0
0.0002139,0,0,0
0.000214,0,0,0
0.0002141,0,0,0
0.0002142,0,0,0
0.0002143,0,0,0
0.0002144,0,0,0
0.0002145,0,0,0
0.0002146,0,0,0
0.0002147,0,0,0
0.0002148,0,0,0
0.0002149,0,0,0
0.000215,0,0,0
0.0002151,0,0,0
0.0002152,0,0,0
0.0002153,0,0,0
0.0002154,0,0,0
0.0002155,0,0,0
0.0002156,0,0,0
0.0002157,0,0,0
0.0002158,0,0,0
0.0002159,0,0,0
0.000216,0,0,0
0.0002161,0,0,0
0.0002162,0,0,0
0.0002163,0,0,0
0.0002164,0,0,0
0.0002165,0,0,0
0.0002166,0,0,0
0.0002167,0,0,0
0.0002168,0,0,0
0.0002169,0,0,0
0.000217,0,0,0
0.0002171,0,0,0
0.0002172,0,0,0
0.0002173,0,0,0
0.0002174,0,0,0
0.0002175,0,0,0
0.0002176,0,0,0
0.0002177,0,0,0
0.0002178,0,0,0
0.0002179,0,0,0
0.000218,0,0,0
0.0002181,0,0,0
0.0002182,0,0,0
0.0002183,0,0,0
0.0002184,0,0,0
0.0002185,0,0,0
0.0002186,0,0,0
0.0002187,0,0,0
0.0002188,0,0,0
0.0002189,0,0,0
0.000219,0,0,0
0.0002191,0,0,0
0.0002192,0,0,0
0.0002193,0,0,0
0.0002194,0,0,0
0.0002195,0,0,0
0.0002196,0,0,0
0.0002197,0,0,0
0.0002198,0,0,0
0.0002199,0,0,0
0.00022,0,0,0
0.0002201,0,0,0
0.0002202,0,0,0
0.0002203,0,0,0
0.0002204,0,0,0
0.0002205,0,0,0
0.0002206,0,0,0
0.0002207,0,0,0
0.0002208,0,0,0
0.0002209,0,0,0
0.000221,0,0,0
0.0002211,0,0,0
0.0002212,0,0,0
0.0002213,0,0,0
0.0002214,0,0,0
0.0002215,0,0,0
0.0002216,0,0,0
0.0002217,0,0,0
0.0002218,0,0,0
0.0002219,0,0,0
0.000222,0,0,0
0.0002221,0,0,0
0.0002222,0,0,0
0.0002223,0,0,0
0.0002224,0,0,0
0.0002225,0,0,0
0.0002226,0,0,0
0.0002227,0,0,0
0.0002228,0,0,0
0.0002229,0,0,0
0.000223,0,0,0
0.0002231,0,0,0
0.0002232,0,0,0
0.0002233,0,0,0
0.0002234,0,0,0
0.0002235,0,0,0
0.0002236,0,0,0
0.0002237,0,0,0
0.0002238,0,0,0
0.0002239,0,0,0
0.000224,0,0,0
0.0002241,0,0,0
0.0002242,0,0,0
0.0002243,0,0,0
0.0002244,0,0,0
0.0002245,0,0,0
0.0002246,0,0,0
0.0002247,0,0,0
0.0002248,0,0,0
0.0002249,0,0,0
0.000225,0,0,0
0.0002251,0,0,0
0.0002252,0,0,0
0.0002253,0,0,0
0.0002254,0,0,0
0.0002255,0,0,0
